# Spherical Bessel functions via up and down recursion
x          ans_down            ans_up             error           ans_gsl
3.40000000  1.16477730e-05  1.16477727e-05 1.31764926e-08 2.62246778e-01
3.50000000  1.53277870e-05  1.53277872e-05 7.75816165e-09 2.38923688e-01
3.60000000  1.99971251e-05  1.99971251e-05 2.57509281e-10 2.14954464e-01
3.70000000  2.58762175e-05  2.58762175e-05 3.53173959e-10 1.90513804e-01
3.80000000  3.32243988e-05  3.32243988e-05 8.06840594e-10 1.65776968e-01
3.90000000  4.23448503e-05  4.23448502e-05 6.96858001e-10 1.40918463e-01
4.00000000  5.35898658e-05  5.35898658e-05 3.34704129e-10 1.16110749e-01
4.10000000  6.73664216e-05  6.73664217e-05 4.29168989e-10 9.15229667e-02
4.20000000  8.41420218e-05  8.41420218e-05 6.92106131e-12 6.73197096e-02
4.30000000  1.04450783e-04  1.04450783e-04 4.58832968e-11 4.36598433e-02
4.40000000  1.28899719e-04  1.28899719e-04 4.03643293e-11 2.06953799e-02
4.50000000  1.58175164e-04  1.58175164e-04 2.06329783e-11-1.42958125e-03
4.60000000  1.93049293e-04  1.93049293e-04 1.71578922e-11-2.25798384e-02
4.70000000  2.34386654e-04  2.34386654e-04 4.59725121e-12-4.26299927e-02
4.80000000  2.83150650e-04  2.83150650e-04 8.30447564e-12-6.14652660e-02
4.90000000  3.40409877e-04  3.40409877e-04 4.07909676e-12-7.89822250e-02
5.00000000  4.07344244e-04  4.07344244e-04 3.76288813e-12-9.50894081e-02
5.10000000  4.85250757e-04  4.85250757e-04 4.70747448e-12-1.09707850e-01
5.20000000  5.75548880e-04  5.75548880e-04 2.23302190e-12-1.22771500e-01
5.30000000  6.79785360e-04  6.79785360e-04 2.65657582e-12-1.34227534e-01
5.40000000  7.99638393e-04  7.99638392e-04 1.98783453e-12-1.44036558e-01
5.50000000  9.36921026e-04  9.36921026e-04 5.68241572e-13-1.52172697e-01
5.60000000  1.09358367e-03  1.09358367e-03 5.96240786e-13-1.58623583e-01
5.70000000  1.27171559e-03  1.27171559e-03 2.73498304e-13-1.63390225e-01
5.80000000  1.47354527e-03  1.47354527e-03 8.50338619e-13-1.66486783e-01
5.90000000  1.70143952e-03  1.70143952e-03 2.77002314e-13-1.67940230e-01
6.00000000  1.95790120e-03  1.95790120e-03 1.95697846e-13-1.67789923e-01
6.10000000  2.24556545e-03  2.24556545e-03 6.56634146e-15-1.66087073e-01
6.20000000  2.56719436e-03  2.56719436e-03 1.19772675e-13-1.62894131e-01
6.30000000  2.92566988e-03  2.92566988e-03 3.42418266e-14-1.58284089e-01
6.40000000  3.32398496e-03  3.32398496e-03 5.67545221e-14-1.52339704e-01
6.50000000  3.76523288e-03  3.76523288e-03 1.49734465e-14-1.45152653e-01
6.60000000  4.25259451e-03  4.25259451e-03 1.12178331e-14-1.36822630e-01
6.70000000  4.78932373e-03  4.78932373e-03 6.51971433e-15-1.27456386e-01
6.80000000  5.37873068e-03  5.37873068e-03 2.49949435e-15-1.17166730e-01
6.90000000  6.02416305e-03  6.02416305e-03 7.91892504e-16-1.06071486e-01
7.00000000  6.72898526e-03  6.72898526e-03 1.14720410e-14-9.42924323e-02
7.10000000  7.49655569e-03  7.49655569e-03 7.75199156e-15-8.19542212e-02
7.20000000  8.33020179e-03  8.33020179e-03 2.18657326e-14-6.91832871e-02
7.30000000  9.23319339e-03  9.23319339e-03 6.29394772e-15-5.61067603e-02
7.40000000  1.02087141e-02  1.02087141e-02 8.92110229e-15-4.28513902e-02
7.50000000  1.12598309e-02  1.12598309e-02 1.77172465e-15-2.95424872e-02
7.60000000  1.23894625e-02  1.23894625e-02 3.92044911e-15-1.63028936e-02
7.70000000  1.36003457e-02  1.36003457e-02 9.69379656e-15-3.25199028e-03
7.80000000  1.48950009e-02  1.48950009e-02 4.25091663e-15 9.49525090e-03
7.90000000  1.62756965e-02  1.62756965e-02 1.01254487e-14 2.18291641e-02
8.00000000  1.77444126e-02  1.77444126e-02 2.05299515e-15 3.36462268e-02
8.10000000  1.93028038e-02  1.93028038e-02 5.75161535e-15 4.48498317e-02
8.20000000  2.09521620e-02  2.09521620e-02 2.56662906e-15 5.53509878e-02
8.30000000  2.26933794e-02  2.26933794e-02 1.52883662e-15 6.50689454e-02
8.40000000  2.45269114e-02  2.45269114e-02 1.83891113e-15 7.39317404e-02
8.50000000  2.64527406e-02  2.64527406e-02 1.04925142e-15 8.18766545e-02
8.60000000  2.84703415e-02  2.84703415e-02 2.43723593e-16 8.88505882e-02
8.70000000  3.05786469e-02  3.05786469e-02 3.40379380e-16 9.48103454e-02
8.80000000  3.27760160e-02  3.27760160e-02 0.00000000e+00 9.97228269e-02
8.90000000  3.50602042e-02  3.50602042e-02 2.17705044e-15 1.03565133e-01
9.00000000  3.74283363e-02  3.74283363e-02 3.70782919e-16 1.06324578e-01
9.10000000  3.98768818e-02  3.98768818e-02 3.48015873e-16 1.07998611e-01
9.20000000  4.24016336e-02  4.24016336e-02 1.30917482e-15 1.08594651e-01
9.30000000  4.49976911e-02  4.49976911e-02 2.31308332e-16 1.08129841e-01
9.40000000  4.76594460e-02  4.76594460e-02 5.09576395e-16 1.06630715e-01
9.50000000  5.03805738e-02  5.03805738e-02 2.20367285e-15 1.04132791e-01
9.60000000  5.31540289e-02  5.31540289e-02 1.30543141e-16 1.00680085e-01
9.70000000  5.59720453e-02  5.59720453e-02 3.09926762e-16 9.63245691e-02
9.80000000  5.88261423e-02  5.88261423e-02 0.00000000e+00 9.11255554e-02
9.90000000  6.17071357e-02  6.17071357e-02 5.62244044e-17 8.51490309e-02
10.00000000  6.46051545e-02  6.46051545e-02 1.07404648e-16 7.84669418e-02
10.10000000  6.75096640e-02  6.75096640e-02 4.11134850e-16 7.11564354e-02
10.20000000  7.04094942e-02  7.04094942e-02 0.00000000e+00 6.32990673e-02
10.30000000  7.32928747e-02  7.32928747e-02 4.73367564e-16 5.49799820e-02
10.40000000  7.61474756e-02  7.61474756e-02 4.55622058e-16 4.62870729e-02
10.50000000  7.89604542e-02  7.89604542e-02 8.78780900e-17 3.73101314e-02
10.60000000  8.17185086e-02  8.17185086e-02 1.69824291e-16 2.81399911e-02
10.70000000  8.44079358e-02  8.44079358e-02 8.22066532e-17 1.88676766e-02
10.80000000  8.70146969e-02  8.70146969e-02 0.00000000e+00 9.58356275e-03
10.90000000  8.95244870e-02  8.95244870e-02 7.75083347e-17 3.76552669e-04
11.00000000  9.19228105e-02  9.19228105e-02 3.01944375e-16-8.66671805e-03
11.10000000  9.41950616e-02  9.41950616e-02 0.00000000e+00-1.74626450e-02
11.20000000  9.63266085e-02  9.63266085e-02 7.20350691e-17-2.59313792e-02
11.30000000  9.83028830e-02  9.83028830e-02 0.00000000e+00-3.39975067e-02
11.40000000  1.00109472e-01  1.00109472e-01 1.38626121e-16-4.15906771e-02
11.50000000  1.01732213e-01  1.01732213e-01 6.82074407e-17-4.86461769e-02
11.60000000  1.03157293e-01  1.03157293e-01 2.01795540e-16-5.51054422e-02
11.70000000  1.04371347e-01  1.04371347e-01 1.32965495e-16-6.09165078e-02
11.80000000  1.05361557e-01  1.05361557e-01 6.58579286e-17-6.60343891e-02
11.90000000  1.06115757e-01  1.06115757e-01 1.30779709e-16-7.04213942e-02
12.00000000  1.06622531e-01  1.06622531e-01 6.50790585e-17-7.40473640e-02
12.10000000  1.06871311e-01  1.06871311e-01 1.29855128e-16-7.68898396e-02
12.20000000  1.06852480e-01  1.06852480e-01 3.89634041e-16-7.89341557e-02
12.30000000  1.06557460e-01  1.06557460e-01 3.25593998e-16-8.01734615e-02
12.40000000  1.05978811e-01  1.05978811e-01 1.30948702e-15-8.06086676e-02
12.50000000  1.05110311e-01  1.05110311e-01 6.66755026e-15-8.02483225e-02
12.60000000  1.03947043e-01  1.03947043e-01 4.67278876e-16-7.91084198e-02
12.70000000  1.02485467e-01  1.02485467e-01 1.35412251e-16-7.72121386e-02
12.80000000  1.00723493e-01  1.00723493e-01 2.75562083e-16-7.45895204e-02
12.90000000  9.86605419e-02  9.86605419e-02 1.40661986e-16-7.12770870e-02
13.00000000  9.62975972e-02  9.62975972e-02 2.16170313e-16-6.73174031e-02
13.10000000  9.36372521e-02  9.36372521e-02 7.41039890e-17-6.27585876e-02
13.20000000  9.06837444e-02  9.06837444e-02 2.29552516e-16-5.76537806e-02
13.30000000  8.74429814e-02  8.74429814e-02 7.93533545e-17-5.20605700e-02
13.40000000  8.39225556e-02  8.39225556e-02 8.26821092e-17-4.60403844e-02
13.50000000  8.01317478e-02  8.01317478e-02 8.65935674e-17-3.96578575e-02
13.60000000  7.60815205e-02  7.60815205e-02 4.56017036e-16-3.29801713e-02
13.70000000  7.17844983e-02  7.17844983e-02 0.00000000e+00-2.60763840e-02
13.80000000  6.72549374e-02  6.72549374e-02 0.00000000e+00-1.90167488e-02
13.90000000  6.25086822e-02  6.25086822e-02 3.33020646e-16-1.18720303e-02
14.00000000  5.75631114e-02  5.75631114e-02 0.00000000e+00-4.71282500e-03
14.10000000  5.24370702e-02  5.24370702e-02 0.00000000e+00 2.39110791e-03
14.20000000  4.71507924e-02  4.71507924e-02 2.20745831e-16 9.37149930e-03
14.30000000  4.17258101e-02  4.17258101e-02 2.49446106e-16 1.61622006e-02
14.40000000  3.61848524e-02  3.61848524e-02 9.58811967e-17 2.26997864e-02
14.50000000  3.05517334e-02  3.05517334e-02 2.83899354e-16 2.89241233e-02
14.60000000  2.48512299e-02  2.48512299e-02 3.49021654e-16 3.47789012e-02
14.70000000  1.91089496e-02  1.91089496e-02 3.63122727e-16 4.02121214e-02
14.80000000  1.33511905e-02  1.33511905e-02 6.49651233e-16 4.51765377e-02
14.90000000  7.60479196e-03  7.60479196e-03 9.12437045e-16 4.96300475e-02
15.00000000  1.89697900e-03  1.89697900e-03 4.74379423e-15 5.35360290e-02
15.10000000 -3.74479981e-03 -3.74479981e-03 1.50551474e-15 5.68636226e-02
15.20000000 -9.29303965e-03 -9.29303965e-03 1.86669114e-16 5.95879537e-02
15.30000000 -1.47203507e-02 -1.47203507e-02 8.83839411e-16 6.16902965e-02
15.40000000 -1.99996322e-02 -1.99996322e-02 5.20426613e-16 6.31581771e-02
15.50000000 -2.51042486e-02 -2.51042486e-02 2.07302377e-16 6.39854158e-02
15.60000000 -3.00082055e-02 -3.00082055e-02 3.00603182e-15 6.41721097e-02
15.70000000 -3.46863251e-02 -3.46863251e-02 1.92045082e-14 6.37245543e-02
15.80000000 -3.91144198e-02 -3.91144198e-02 1.33049920e-15 6.26551088e-02
15.90000000 -4.32694614e-02 -4.32694614e-02 3.20729386e-16 6.09820037e-02
16.00000000 -4.71297468e-02 -4.71297468e-02 7.36148014e-16 5.87290952e-02
16.10000000 -5.06750562e-02 -5.06750562e-02 6.16181311e-16 5.59255687e-02
16.20000000 -5.38868053e-02 -5.38868053e-02 5.15071834e-16 5.26055950e-02
16.30000000 -5.67481875e-02 -5.67481875e-02 1.22275163e-16 4.88079425e-02
16.40000000 -5.92443077e-02 -5.92443077e-02 2.92808465e-16 4.45755498e-02
16.50000000 -6.13623036e-02 -6.13623036e-02 0.00000000e+00 3.99550638e-02
16.60000000 -6.30914564e-02 -6.30914564e-02 1.09981514e-16 3.49963467e-02
16.70000000 -6.44232868e-02 -6.44232868e-02 1.07707853e-16 2.97519588e-02
16.80000000 -6.53516387e-02 -6.53516387e-02 0.00000000e+00 2.42766200e-02
16.90000000 -6.58727461e-02 -6.58727461e-02 0.00000000e+00 1.86266575e-02
17.00000000 -6.59852858e-02 -6.59852858e-02 1.05158200e-16 1.28594438e-02
17.10000000 -6.56904134e-02 -6.56904134e-02 0.00000000e+00 7.03283099e-03
17.20000000 -6.49917817e-02 -6.49917817e-02 0.00000000e+00 1.20458654e-03
17.30000000 -6.38955431e-02 -6.38955431e-02 1.08597463e-16-4.56816403e-03
17.40000000 -6.24103337e-02 -6.24103337e-02 0.00000000e+00-1.02294822e-02
17.50000000 -6.05472394e-02 -6.05472394e-02 5.73014887e-17-1.57251440e-02
17.60000000 -5.83197457e-02 -5.83197457e-02 1.18980181e-16-2.10031463e-02
17.70000000 -5.57436682e-02 -5.57436682e-02 0.00000000e+00-2.60141847e-02
17.80000000 -5.28370674e-02 -5.28370674e-02 1.31326250e-16-3.07121026e-02
17.90000000 -4.96201450e-02 -4.96201450e-02 1.39840259e-16-3.50543030e-02
18.00000000 -4.61151255e-02 -4.61151255e-02 7.52344683e-17-3.90021234e-02
18.10000000 -4.23461211e-02 -4.23461211e-02 0.00000000e+00-4.25211681e-02
18.20000000 -3.83389815e-02 -3.83389815e-02 9.04939782e-17-4.55815958e-02
18.30000000 -3.41211306e-02 -3.41211306e-02 0.00000000e+00-4.81583609e-02
18.40000000 -2.97213901e-02 -2.97213901e-02 0.00000000e+00-5.02314059e-02
18.50000000 -2.51697903e-02 -2.51697903e-02 6.89208554e-17-5.17858032e-02
18.60000000 -2.04973722e-02 -2.04973722e-02 8.46315061e-17-5.28118466e-02
18.70000000 -1.57359790e-02 -1.57359790e-02 4.40957243e-16-5.33050912e-02
18.80000000 -1.09180408e-02 -1.09180408e-02 5.56100885e-16-5.32663421e-02
18.90000000 -6.07635313e-03 -6.07635313e-03 1.64155370e-15-5.27015926e-02
19.00000000 -1.24385035e-03 -1.24385035e-03 2.10939303e-14-5.16219128e-02
19.10000000  3.54662280e-03  3.54662280e-03 3.72953856e-15-5.00432904e-02
19.20000000  8.26254150e-03  8.26254150e-03 1.04975175e-15-4.79864250e-02
19.30000000  1.28719302e-02  1.28719302e-02 4.71687777e-16-4.54764800e-02
19.40000000  1.73435900e-02  1.73435900e-02 2.00042030e-16-4.25427923e-02
19.50000000  2.16473211e-02  2.16473211e-02 8.01357115e-17-3.92185458e-02
19.60000000  2.57541406e-02  2.57541406e-02 2.69428284e-16-3.55404099e-02
19.70000000  2.96364919e-02  2.96364919e-02 0.00000000e+00-3.15481482e-02
19.80000000  3.32684453e-02  3.32684453e-02 1.04286417e-16-2.72842009e-02
19.90000000  3.66258873e-02  3.66258873e-02 9.47266320e-17-2.27932457e-02
20.00000000  3.96866986e-02  3.96866986e-02 8.74209010e-17-1.81217400e-02
20.10000000  4.24309172e-02  4.24309172e-02 0.00000000e+00-1.33174518e-02
20.20000000  4.48408867e-02  4.48408867e-02 7.73723984e-17-8.42898126e-03
20.30000000  4.69013889e-02  4.69013889e-02 0.00000000e+00-3.50527911e-03
20.40000000  4.85997577e-02  4.85997577e-02 2.14164460e-16 1.40483395e-03
20.50000000  4.99259752e-02  4.99259752e-02 0.00000000e+00 6.25314200e-03
20.60000000  5.08727482e-02  5.08727482e-02 1.36397072e-16 1.09924983e-02
20.70000000  5.14355648e-02  5.14355648e-02 6.74522962e-17 1.55772754e-02
20.80000000  5.16127298e-02  5.16127298e-02 3.36103803e-16 1.99637953e-02
20.90000000  5.14053792e-02  5.14053792e-02 1.34983809e-16 2.41107384e-02
21.00000000  5.08174736e-02  5.08174736e-02 0.00000000e+00 2.79795240e-02
21.10000000  4.98557700e-02  4.98557700e-02 0.00000000e+00 3.15346620e-02
21.20000000  4.85297722e-02  4.85297722e-02 2.14473309e-16 3.47440707e-02
21.30000000  4.68516600e-02  4.68516600e-02 1.48103480e-16 3.75793586e-02
21.40000000  4.48361981e-02  4.48361981e-02 7.73804894e-17 4.00160686e-02
21.50000000  4.25006250e-02  4.25006250e-02 8.16328455e-17 4.20338802e-02
21.60000000  3.98645221e-02  3.98645221e-02 1.74061886e-16 4.36167713e-02
21.70000000  3.69496651e-02  3.69496651e-02 9.38965737e-17 4.47531354e-02
21.80000000  3.37798579e-02  3.37798579e-02 5.13537825e-16 4.54358557e-02
21.90000000  3.03807505e-02  3.03807505e-02 1.14198856e-15 4.56623342e-02
22.00000000  2.67796419e-02  2.67796419e-02 1.04292089e-14 4.54344770e-02
22.10000000  2.30052708e-02  2.30052708e-02 5.27838355e-16 4.47586357e-02
22.20000000  1.90875936e-02  1.90875936e-02 2.72646754e-16 4.36455055e-02
22.30000000  1.50575532e-02  1.50575532e-02 2.59213949e-15 4.21099832e-02
22.40000000  1.09468396e-02  1.09468396e-02 5.54637903e-16 4.01709834e-02
22.50000000  6.78764464e-03  6.78764464e-03 3.32241984e-15 3.78512195e-02
22.60000000  2.61241170e-03  2.61241170e-03 1.90909036e-15 3.51769475e-02
22.70000000 -1.54641608e-03 -1.54641608e-03 2.73431486e-15 3.21776785e-02
22.80000000 -5.65664831e-03 -5.65664831e-03 4.60004771e-16 2.88858618e-02
22.90000000 -9.68659791e-03 -9.68659791e-03 1.70130661e-15 2.53365419e-02
23.00000000 -1.36053280e-02 -1.36053280e-02 1.27503245e-16 2.15669926e-02
23.10000000 -1.73828931e-02 -1.73828931e-02 2.99384595e-16 1.76163334e-02
23.20000000 -2.09905726e-02 -2.09905726e-02 1.65285961e-16 1.35251302e-02
23.30000000 -2.44010944e-02 -2.44010944e-02 7.10920359e-17 9.33498588e-03
23.40000000 -2.75888476e-02 -2.75888476e-02 6.28777070e-17 5.08812332e-03
23.50000000 -3.05300818e-02 -3.05300818e-02 2.27280554e-16 8.26966738e-04
23.60000000 -3.32030916e-02 -3.32030916e-02 4.17966736e-16-3.40627613e-03
23.70000000 -3.55883846e-02 -3.55883846e-02 0.00000000e+00-7.57002603e-03
23.80000000 -3.76688321e-02 -3.76688321e-02 1.84207832e-16-1.16237348e-02
23.90000000 -3.94298009e-02 -3.94298009e-02 2.63971428e-16-1.55282746e-02
24.00000000 -4.08592640e-02 -4.08592640e-02 8.49121255e-17-1.92463100e-02
24.10000000 -4.19478920e-02 -4.19478920e-02 8.27084936e-17-2.27426497e-02
24.20000000 -4.26891211e-02 -4.26891211e-02 0.00000000e+00-2.59845744e-02
24.30000000 -4.30792000e-02 -4.30792000e-02 8.05364759e-17-2.89421379e-02
24.40000000 -4.31172130e-02 -4.31172130e-02 8.04654733e-17-3.15884385e-02
24.50000000 -4.28050809e-02 -4.28050809e-02 8.10522228e-17-3.38998586e-02
24.60000000 -4.21475385e-02 -4.21475385e-02 1.64633432e-16-3.58562704e-02
24.70000000 -4.11520891e-02 -4.11520891e-02 1.18031085e-15-3.74412054e-02
24.80000000 -3.98289370e-02 -3.98289370e-02 3.48434803e-16-3.86419873e-02
24.90000000 -3.81908974e-02 -3.81908974e-02 9.08448658e-17-3.94498265e-02
25.00000000 -3.62532856e-02 -3.62532856e-02 9.57002074e-17-3.98598753e-02
25.10000000 -3.40337853e-02 -3.40337853e-02 1.18251862e-14-3.98712451e-02
25.20000000 -3.15522980e-02 -3.15522980e-02 1.00062339e-14-3.94869839e-02
25.30000000 -2.88307745e-02 -2.88307745e-02 2.28642807e-15-3.87140156e-02
25.40000000 -2.58930292e-02 -2.58930292e-02 4.01974631e-16-3.75630417e-02
25.50000000 -2.27645393e-02 -2.27645393e-02 0.00000000e+00-3.60484075e-02
25.60000000 -1.94722316e-02 -1.94722316e-02 1.06904448e-15-3.41879323e-02
25.70000000 -1.60442560e-02 -1.60442560e-02 9.73090388e-16-3.20027077e-02
25.80000000 -1.25097502e-02 -1.25097502e-02 6.93348569e-16-2.95168655e-02
25.90000000 -8.89859643e-03 -8.89859643e-03 2.92415240e-16-2.67573170e-02
26.00000000 -5.24117226e-03 -5.24117226e-03 2.23411536e-15-2.37534674e-02
26.10000000 -1.56809741e-03 -1.56809741e-03 1.04403290e-14-2.05369072e-02
26.20000000  2.09002068e-03  2.09002068e-03 5.39501963e-15-1.71410860e-02
26.30000000  5.70284095e-03  5.70284095e-03 2.96581196e-15-1.36009685e-02
26.40000000  9.24054021e-03  9.24054021e-03 2.81594491e-16-9.95267969e-03
26.50000000  1.26740598e-02  1.26740598e-02 1.36871965e-16-6.23314069e-03
26.60000000  1.59753455e-02  1.59753455e-02 0.00000000e+00-2.47969949e-03
26.70000000  1.91175786e-02  1.91175786e-02 5.44438240e-16 1.27023974e-03
26.80000000  2.20753961e-02  2.20753961e-02 3.14327039e-16 4.97958520e-03
26.90000000  2.48250984e-02  2.48250984e-02 2.79511235e-16 8.61192027e-03
27.00000000  2.73448425e-02  2.73448425e-02 2.53755124e-16 1.21318570e-02
27.10000000  2.96148195e-02  2.96148195e-02 0.00000000e+00 1.55053771e-02
27.20000000  3.16174140e-02  3.16174140e-02 0.00000000e+00 1.87001568e-02
27.30000000  3.33373451e-02  3.33373451e-02 3.12212650e-16 2.16858728e-02
27.40000000  3.47617879e-02  3.47617879e-02 1.99612688e-16 2.44344868e-02
27.50000000  3.58804724e-02  3.58804724e-02 0.00000000e+00 2.69205047e-02
27.60000000  3.66857623e-02  3.66857623e-02 2.83716085e-16 2.91212099e-02
27.70000000  3.71727105e-02  3.71727105e-02 7.46665368e-16 3.10168669e-02
27.80000000  3.73390913e-02  3.73390913e-02 9.29172841e-17 3.25908948e-02
27.90000000  3.71854099e-02  3.71854099e-02 9.33012964e-17 3.38300081e-02
28.00000000  3.67148888e-02  3.67148888e-02 2.83491008e-16 3.47243240e-02
28.10000000  3.59334307e-02  3.59334307e-02 2.60690577e-15 3.52674367e-02
28.20000000  3.48495585e-02  3.48495585e-02 3.28531420e-15 3.54564552e-02
28.30000000  3.34743335e-02  3.34743335e-02 6.73692434e-15 3.52920075e-02
28.40000000  3.18212520e-02  3.18212520e-02 2.18058482e-15 3.47782103e-02
28.50000000  2.99061212e-02  2.99061212e-02 1.79817461e-15 3.39226035e-02
28.60000000  2.77469154e-02  2.77469154e-02 6.25195072e-17 3.27360527e-02
28.70000000  2.53636144e-02  2.53636144e-02 7.52335923e-16 3.12326187e-02
28.80000000  2.27780250e-02  2.27780250e-02 9.90050947e-16 2.94293973e-02
28.90000000  2.00135868e-02  2.00135868e-02 1.73354581e-16 2.73463297e-02
29.00000000  1.70951654e-02  1.70951654e-02 7.10321548e-16 2.50059863e-02
29.10000000  1.40488324e-02  1.40488324e-02 1.17304218e-15 2.24333265e-02
29.20000000  1.09016373e-02  1.09016373e-02 7.95625203e-17 1.96554361e-02
29.30000000  7.68137013e-03  7.68137013e-03 4.12149173e-15 1.67012459e-02
29.40000000  4.41631914e-03  4.41631914e-03 6.97217314e-15 1.36012336e-02
29.50000000  1.13502449e-03  1.13502449e-03 2.74149172e-14 1.03871133e-02
29.60000000 -2.13396947e-03 -2.13396947e-03 7.92586499e-15 7.09151355e-03
29.70000000 -5.36236126e-03 -5.36236126e-03 1.12416225e-14 3.74765009e-03
29.80000000 -8.52233661e-03 -8.52233661e-03 5.39408078e-15 3.88993677e-04
29.90000000 -1.15868079e-02 -1.15868079e-02 5.24003870e-15-2.95106171e-03
30.00000000 -1.45296464e-02 -1.45296464e-02 6.86503973e-15-6.23952791e-03
30.10000000 -1.73259060e-02 -1.73259060e-02 8.21009447e-15-9.44414555e-03
30.20000000 -1.99520354e-02 -1.99520354e-02 9.12919216e-15-1.25336976e-02
30.30000000 -2.23860780e-02 -2.23860780e-02 9.91887033e-15-1.54783107e-02
30.40000000 -2.46078572e-02 -2.46078572e-02 1.32530033e-14-1.82497414e-02
30.50000000 -2.65991455e-02 -2.65991455e-02 1.76738784e-14-2.08216442e-02
30.60000000 -2.83438161e-02 -2.83438161e-02 2.35631129e-14-2.31698194e-02
30.70000000 -2.98279759e-02 -2.98279759e-02 3.23356253e-14-2.52724384e-02
30.80000000 -3.10400784e-02 -3.10400784e-02 4.67211714e-14-2.71102437e-02
30.90000000 -3.19710157e-02 -3.19710157e-02 6.86922160e-14-2.86667225e-02
31.00000000 -3.26141889e-02 -3.26141889e-02 1.06697588e-13-2.99282526e-02
31.10000000 -3.29655560e-02 -3.29655560e-02 1.77337161e-13-3.08842180e-02
31.20000000 -3.30236579e-02 -3.30236579e-02 3.30622053e-13-3.15270952e-02
31.30000000 -3.27896209e-02 -3.27896209e-02 7.99706716e-13-3.18525072e-02
31.40000000 -3.22671368e-02 -3.22671368e-02 7.63507341e-12-3.18592474e-02
31.50000000 -3.14624204e-02 -3.14624204e-02 1.90771821e-12-3.15492715e-02
31.60000000 -3.03841449e-02 -3.03841449e-02 1.16566878e-12-3.09276580e-02
31.70000000 -2.90433559e-02 -2.90433559e-02 1.02231736e-12-3.00025387e-02
31.80000000 -2.74533646e-02 -2.74533646e-02 1.03742075e-12-2.87849993e-02
31.90000000 -2.56296213e-02 -2.56296213e-02 1.14636932e-12-2.72889513e-02
32.00000000 -2.35895707e-02 -2.35895707e-02 1.34500508e-12-2.55309774e-02
32.10000000 -2.13524899e-02 -2.13524899e-02 1.65839724e-12-2.35301505e-02
32.20000000 -1.89393101e-02 -1.89393101e-02 2.13505160e-12-2.13078303e-02
32.30000000 -1.63724250e-02 -1.63724250e-02 2.87527296e-12-1.88874381e-02
32.40000000 -1.36754868e-02 -1.36754868e-02 4.06970033e-12-1.62942124e-02
32.50000000 -1.08731910e-02 -1.08731910e-02 6.13069514e-12-1.35549485e-02
32.60000000 -7.99105309e-03 -7.99105309e-03 1.01065260e-11-1.06977244e-02
