0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
0.00000000e+00   0.00000000e+00
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
1.00000000e-02   4.14678911e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
2.00000000e-02   8.29350048e-04
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
3.00000000e-02   1.24400563e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
4.00000000e-02   1.65863790e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
5.00000000e-02   2.07323906e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
6.00000000e-02   2.48780135e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
7.00000000e-02   2.90231700e-03
