#  N     simpson        GSL  
#-----------------------------------------
0.477121  -1.108684e+00  -6.348093e+00
6.989700e-01  -2.247374e+00  -6.348093e+00
8.450980e-01  -2.797759e+00  -6.348093e+00
9.542425e-01  -3.159086e+00  -6.348093e+00
1.041393e+00  -3.427655e+00  -6.348093e+00
1.113943e+00  -3.641565e+00  -6.348093e+00
1.176091e+00  -3.818721e+00  -6.348093e+00
1.230449e+00  -3.971159e+00  -6.348093e+00
1.278754e+00  -4.103106e+00  -6.348093e+00
1.322219e+00  -4.220636e+00  -6.348093e+00
1.361728e+00  -4.326545e+00  -6.348093e+00
1.397940e+00  -4.423098e+00  -6.348093e+00
1.431364e+00  -4.510103e+00  -6.348093e+00
1.462398e+00  -4.591607e+00  -6.348093e+00
1.491362e+00  -4.663680e+00  -6.348093e+00
1.518514e+00  -4.733714e+00  -6.348093e+00
1.544068e+00  -4.803517e+00  -6.348093e+00
1.568202e+00  -4.861284e+00  -6.348093e+00
1.591065e+00  -4.917258e+00  -6.348093e+00
1.612784e+00  -4.969474e+00  -6.348093e+00
1.633468e+00  -5.019843e+00  -6.348093e+00
1.653213e+00  -5.071785e+00  -6.348093e+00
1.672098e+00  -5.108397e+00  -6.348093e+00
1.690196e+00  -5.160518e+00  -6.348093e+00
1.707570e+00  -5.205877e+00  -6.348093e+00
1.724276e+00  -5.241446e+00  -6.348093e+00
1.740363e+00  -5.280191e+00  -6.348093e+00
1.755875e+00  -5.313886e+00  -6.348093e+00
1.770852e+00  -5.350416e+00  -6.348093e+00
1.785330e+00  -5.369902e+00  -6.348093e+00
1.799341e+00  -5.400875e+00  -6.348093e+00
1.812913e+00  -5.434228e+00  -6.348093e+00
1.826075e+00  -5.470357e+00  -6.348093e+00
1.838849e+00  -5.509766e+00  -6.348093e+00
1.851258e+00  -5.553112e+00  -6.348093e+00
1.863323e+00  -5.568579e+00  -6.348093e+00
1.875061e+00  -5.568579e+00  -6.348093e+00
1.886491e+00  -5.584617e+00  -6.348093e+00
1.897627e+00  -5.584617e+00  -6.348093e+00
1.908485e+00  -5.636622e+00  -6.348093e+00
1.919078e+00  -5.675110e+00  -6.348093e+00
1.929419e+00  -5.717343e+00  -6.348093e+00
1.939519e+00  -5.695713e+00  -6.348093e+00
1.949390e+00  -5.675110e+00  -6.348093e+00
1.959041e+00  -5.740107e+00  -6.348093e+00
1.968483e+00  -5.789560e+00  -6.348093e+00
1.977724e+00  -5.816573e+00  -6.348093e+00
1.986772e+00  -5.789560e+00  -6.348093e+00
1.995635e+00  -5.845377e+00  -6.348093e+00
2.004321e+00  -5.845377e+00  -6.348093e+00
2.012837e+00  -5.909441e+00  -6.348093e+00
2.021189e+00  -5.816573e+00  -6.348093e+00
2.029384e+00  -5.876229e+00  -6.348093e+00
2.037426e+00  -5.945405e+00  -6.348093e+00
2.045323e+00  -5.876229e+00  -6.348093e+00
2.053078e+00  -5.909441e+00  -6.348093e+00
2.060698e+00  -5.909441e+00  -6.348093e+00
2.068186e+00  -5.876229e+00  -6.348093e+00
2.075547e+00  -5.984619e+00  -6.348093e+00
2.082785e+00  -5.909441e+00  -6.348093e+00
2.089905e+00  -5.909441e+00  -6.348093e+00
2.096910e+00  -6.075591e+00  -6.348093e+00
2.103804e+00  -6.027727e+00  -6.348093e+00
2.110590e+00  -5.945405e+00  -6.348093e+00
2.117271e+00  -6.129391e+00  -6.348093e+00
2.123852e+00  -6.027727e+00  -6.348093e+00
2.130334e+00  -6.075591e+00  -6.348093e+00
2.136721e+00  -6.129391e+00  -6.348093e+00
2.143015e+00  -6.075591e+00  -6.348093e+00
2.149219e+00  -6.075591e+00  -6.348093e+00
2.155336e+00  -6.075591e+00  -6.348093e+00
2.161368e+00  -6.027727e+00  -6.348093e+00
2.167317e+00  -6.075591e+00  -6.348093e+00
2.173186e+00  -6.190811e+00  -6.348093e+00
2.178977e+00  -6.075591e+00  -6.348093e+00
2.184691e+00  -6.075591e+00  -6.348093e+00
2.190332e+00  -5.984619e+00  -6.348093e+00
2.195900e+00  -6.075591e+00  -6.348093e+00
2.201397e+00  -6.129391e+00  -6.348093e+00
2.206826e+00  -6.190811e+00  -6.348093e+00
2.212188e+00  -6.075591e+00  -6.348093e+00
2.217484e+00  -6.262370e+00  -6.348093e+00
2.222716e+00  -6.262370e+00  -6.348093e+00
2.227887e+00  -6.190811e+00  -6.348093e+00
2.232996e+00  -6.190811e+00  -6.348093e+00
2.238046e+00  -6.262370e+00  -6.348093e+00
2.243038e+00  -6.129391e+00  -6.348093e+00
2.247973e+00  -6.129391e+00  -6.348093e+00
2.252853e+00  -6.027727e+00  -6.348093e+00
2.257679e+00  -6.262370e+00  -6.348093e+00
2.262451e+00  -6.129391e+00  -6.348093e+00
2.267172e+00  -6.129391e+00  -6.348093e+00
2.271842e+00  -6.129391e+00  -6.348093e+00
2.276462e+00  -6.129391e+00  -6.348093e+00
2.281033e+00  -6.262370e+00  -6.348093e+00
2.285557e+00  -6.129391e+00  -6.348093e+00
2.290035e+00  -6.455003e+00  -6.348093e+00
2.294466e+00  -6.190811e+00  -6.348093e+00
2.298853e+00  -6.129391e+00  -6.348093e+00
2.303196e+00  -6.075591e+00  -6.348093e+00
2.307496e+00  -6.262370e+00  -6.348093e+00
2.311754e+00  -6.190811e+00  -6.348093e+00
2.315970e+00  -6.262370e+00  -6.348093e+00
2.320146e+00  -6.190811e+00  -6.348093e+00
2.324282e+00  -6.129391e+00  -6.348093e+00
2.328380e+00  -6.190811e+00  -6.348093e+00
2.332438e+00  -6.190811e+00  -6.348093e+00
2.336460e+00  -6.190811e+00  -6.348093e+00
2.340444e+00  -6.348093e+00  -6.348093e+00
2.344392e+00  -6.129391e+00  -6.348093e+00
2.348305e+00  -6.190811e+00  -6.348093e+00
2.352183e+00  -6.262370e+00  -6.348093e+00
2.356026e+00  -6.129391e+00  -6.348093e+00
2.359835e+00  -6.075591e+00  -6.348093e+00
2.363612e+00  -6.348093e+00  -6.348093e+00
2.367356e+00  -6.455003e+00  -6.348093e+00
2.371068e+00  -6.190811e+00  -6.348093e+00
2.374748e+00  -6.190811e+00  -6.348093e+00
2.378398e+00  -6.190811e+00  -6.348093e+00
2.382017e+00  -6.129391e+00  -6.348093e+00
2.385606e+00  -6.190811e+00  -6.348093e+00
2.389166e+00  -6.455003e+00  -6.348093e+00
2.392697e+00  -6.190811e+00  -6.348093e+00
2.396199e+00  -6.262370e+00  -6.348093e+00
2.399674e+00  -6.455003e+00  -6.348093e+00
2.403121e+00  -6.075591e+00  -6.348093e+00
2.406540e+00  -6.075591e+00  -6.348093e+00
2.409933e+00  -6.190811e+00  -6.348093e+00
2.413300e+00  -6.129391e+00  -6.348093e+00
2.416641e+00  -6.348093e+00  -6.348093e+00
2.419956e+00  -6.348093e+00  -6.348093e+00
2.423246e+00  -6.262370e+00  -6.348093e+00
2.426511e+00  -6.348093e+00  -6.348093e+00
2.429752e+00  -6.455003e+00  -6.348093e+00
2.432969e+00  -6.348093e+00  -6.348093e+00
2.436163e+00  -6.455003e+00  -6.348093e+00
2.439333e+00  -6.455003e+00  -6.348093e+00
2.442480e+00  -6.455003e+00  -6.348093e+00
2.445604e+00  -6.190811e+00  -6.348093e+00
2.448706e+00  -5.984619e+00  -6.348093e+00
2.451786e+00  -6.190811e+00  -6.348093e+00
2.454845e+00  -6.190811e+00  -6.348093e+00
2.457882e+00  -6.348093e+00  -6.348093e+00
2.460898e+00  -6.348093e+00  -6.348093e+00
2.463893e+00  -6.262370e+00  -6.348093e+00
2.466868e+00  -6.348093e+00  -6.348093e+00
2.469822e+00  -6.190811e+00  -6.348093e+00
2.472756e+00  -6.597139e+00  -6.348093e+00
2.475671e+00  -6.129391e+00  -6.348093e+00
2.478566e+00  -6.190811e+00  -6.348093e+00
2.481443e+00  -6.262370e+00  -6.348093e+00
2.484300e+00  -6.190811e+00  -6.348093e+00
2.487138e+00  -6.455003e+00  -6.348093e+00
2.489958e+00  -6.262370e+00  -6.348093e+00
2.492760e+00  -6.129391e+00  -6.348093e+00
2.495544e+00  -6.455003e+00  -6.348093e+00
2.498311e+00  -6.129391e+00  -6.348093e+00
2.501059e+00  -6.190811e+00  -6.348093e+00
2.503791e+00  -6.348093e+00  -6.348093e+00
2.506505e+00  -6.597139e+00  -6.348093e+00
2.509203e+00  -6.262370e+00  -6.348093e+00
2.511883e+00  -6.455003e+00  -6.348093e+00
2.514548e+00  -6.262370e+00  -6.348093e+00
2.517196e+00  -6.597139e+00  -6.348093e+00
2.519828e+00  -6.348093e+00  -6.348093e+00
2.522444e+00  -6.262370e+00  -6.348093e+00
2.525045e+00  -6.262370e+00  -6.348093e+00
2.527630e+00  -6.597139e+00  -6.348093e+00
2.530200e+00  -6.348093e+00  -6.348093e+00
2.532754e+00  -6.190811e+00  -6.348093e+00
2.535294e+00  -6.262370e+00  -6.348093e+00
2.537819e+00  -6.348093e+00  -6.348093e+00
2.540329e+00  -6.455003e+00  -6.348093e+00
2.542825e+00  -6.262370e+00  -6.348093e+00
2.545307e+00  -6.190811e+00  -6.348093e+00
2.547775e+00  -6.455003e+00  -6.348093e+00
2.550228e+00  -6.262370e+00  -6.348093e+00
2.552668e+00  -6.129391e+00  -6.348093e+00
